setup_id,time_s,dof,acc_mps2
3,5.405,2,-0.01176378
3,5.405,4,-0.00695753
3,5.405,5,-0.00497322
3,5.405,6,-0.00319533
3,5.41,2,-0.0090559
3,5.41,4,-0.00754368
3,5.41,5,-0.00656901
3,5.41,6,-0.00421294
3,5.415,2,-0.01071069
3,5.415,4,-0.00784129
3,5.415,5,-0.00621817
3,5.415,6,-0.00367482
3,5.42,2,-0.00958465
3,5.42,4,-0.00920969
3,5.42,5,-0.0056502
3,5.42,6,-0.00435178
3,5.425,2,-0.01012104
3,5.425,4,-0.00702446
3,5.425,5,-0.00473364
3,5.425,6,-0.0028382
3,5.43,2,-0.0100951
3,5.43,4,-0.00472451
3,5.43,5,-0.00530454
3,5.43,6,-0.002843
3,5.435,2,-0.0078648
3,5.435,4,-0.0075772
3,5.435,5,-0.0049925
3,5.435,6,-0.00087078
3,5.44,2,-0.00681273
3,5.44,4,-0.00462132
3,5.44,5,-0.00334738
3,5.44,6,-0.0011084
3,5.445,2,-0.00712617
3,5.445,4,-0.00578582
3,5.445,5,-0.00211508
3,5.445,6,-0.00030825
3,5.45,2,-0.00497506
3,5.45,4,-0.00351972
3,5.45,5,-0.00095815
3,5.45,6,0.00176037
3,5.455,2,-0.00638329
3,5.455,4,-0.00089957
3,5.455,5,-0.00161639
3,5.455,6,0.00085743
3,5.46,2,-0.00671545
3,5.46,4,-0.00236729
3,5.46,5,-0.00087561
3,5.46,6,0.00381202
3,5.465,2,-0.00560613
3,5.465,4,-0.00064242
3,5.465,5,0.00068384
3,5.465,6,0.00385318
3,5.47,2,-0.00422537
3,5.47,4,-0.0010358
3,5.47,5,0.00331806
3,5.47,6,0.00188847
3,5.475,2,-0.00466463
3,5.475,4,0.00084028
3,5.475,5,0.00430336
3,5.475,6,0.00546699
3,5.48,2,-0.00388672
3,5.48,4,0.00077175
3,5.48,5,0.00322673
3,5.48,6,0.0057019
3,5.485,2,-0.00324027
3,5.485,4,0.00115759
3,5.485,5,0.00402136
3,5.485,6,0.00689847
3,5.49,2,-0.00208128
3,5.49,4,0.0036538
3,5.49,5,0.00514062
3,5.49,6,0.00729341
3,5.495,2,-0.00203011
3,5.495,4,0.00332742
3,5.495,5,0.00463029
3,5.495,6,0.00694627
3,5.5,2,-0.00019267
3,5.5,4,0.00432416
3,5.5,5,0.00874466
3,5.5,6,0.00793408
3,5.505,2,0.00157338
3,5.505,4,0.00650229
3,5.505,5,0.00867663
3,5.505,6,0.00978801
3,5.51,2,0.00063589
3,5.51,4,0.00841907
3,5.51,5,0.00906992
3,5.51,6,0.00894721
3,5.515,2,0.00689066
3,5.515,4,0.00969625
3,5.515,5,0.01134019
3,5.515,6,0.01153849
3,5.52,2,0.00662612
3,5.52,4,0.01181826
3,5.52,5,0.01249817
3,5.52,6,0.01376007
3,5.525,2,0.00794905
3,5.525,4,0.01225856
3,5.525,5,0.01452856
3,5.525,6,0.01614067
3,5.53,2,0.01246417
3,5.53,4,0.01557234
3,5.53,5,0.01491092
3,5.53,6,0.01540327
3,5.535,2,0.01285515
3,5.535,4,0.01591946
3,5.535,5,0.01818672
3,5.535,6,0.01812951
3,5.54,2,0.01522057
3,5.54,4,0.01842681
3,5.54,5,0.02063682
3,5.54,6,0.01949196
3,5.545,2,0.01725291
3,5.545,4,0.0203768
3,5.545,5,0.02024922
3,5.545,6,0.02141229
3,5.55,2,0.01918971
3,5.55,4,0.0216759
3,5.55,5,0.0205774
3,5.55,6,0.02379732
3,5.555,2,0.01986609
3,5.555,4,0.02432107
3,5.555,5,0.02273253
3,5.555,6,0.02312144
3,5.56,2,0.01921467
3,5.56,4,0.02304567
3,5.56,5,0.02166625
3,5.56,6,0.0224087
3,5.565,2,0.0197767
3,5.565,4,0.02374029
3,5.565,5,0.02453326
3,5.565,6,0.02255494
3,5.57,2,0.02189466
3,5.57,4,0.02293906
3,5.57,5,0.02155902
3,5.57,6,0.02264208
3,5.575,2,0.02195614
3,5.575,4,0.02150988
3,5.575,5,0.02046694
3,5.575,6,0.02014932
3,5.58,2,0.01980115
3,5.58,4,0.02075332
3,5.58,5,0.0182106
3,5.58,6,0.01820813
3,5.585,2,0.02080315
3,5.585,4,0.018237
3,5.585,5,0.01604752
3,5.585,6,0.01631831
3,5.59,2,0.01759913
3,5.59,4,0.01709141
3,5.59,5,0.01617181
3,5.59,6,0.01590945
3,5.595,2,0.01530489
3,5.595,4,0.01487683
3,5.595,5,0.0124624
3,5.595,6,0.0132555
3,5.6,2,0.01459577
3,5.6,4,0.01256844
3,5.6,5,0.01095829
3,5.6,6,0.01015835
3,5.605,2,0.0120177
3,5.605,4,0.00814618
3,5.605,5,0.00756648
3,5.605,6,0.00694433
3,5.61,2,0.00985854
3,5.61,4,0.00922444
3,5.61,5,0.00710871
3,5.61,6,0.00482486
3,5.615,2,0.00955194
3,5.615,4,0.00497146
3,5.615,5,0.00422481
3,5.615,6,0.00351534
3,5.62,2,0.00735428
3,5.62,4,0.00431991
3,5.62,5,0.00297322
3,5.62,6,0.00138732
3,5.625,2,0.00586866
3,5.625,4,0.00313811
3,5.625,5,0.00052538
3,5.625,6,0.00021644
3,5.63,2,0.00535035
3,5.63,4,0.00446615
3,5.63,5,0.00151292
3,5.63,6,-0.00035032
3,5.635,2,0.00462088
3,5.635,4,0.00369998
3,5.635,5,1.738e-05
3,5.635,6,0.00111047
3,5.64,2,0.00293607
3,5.64,4,0.00299691
3,5.64,5,0.00157425
3,5.64,6,0.00024536
3,5.645,2,0.00551213
3,5.645,4,0.00389817
3,5.645,5,0.00127658
3,5.645,6,-0.00041199
3,5.65,2,0.00662631
3,5.65,4,0.00230063
3,5.65,5,0.00218749
3,5.65,6,0.00144505
3,5.655,2,0.00685702
3,5.655,4,0.00528089
3,5.655,5,0.00197487
3,5.655,6,0.00273796
3,5.66,2,0.00661315
3,5.66,4,0.00372023
3,5.66,5,0.00304717
3,5.66,6,0.00270822
3,5.665,2,0.00959595
3,5.665,4,0.00530216
3,5.665,5,0.00384783
3,5.665,6,0.0034264
3,5.67,2,0.00828766
3,5.67,4,0.00679632
3,5.67,5,0.003533
3,5.67,6,0.00261507
3,5.675,2,0.00838931
3,5.675,4,0.00500008
3,5.675,5,0.00552773
3,5.675,6,0.0027472
3,5.68,2,0.00882624
3,5.68,4,0.00735734
3,5.68,5,0.00469609
3,5.68,6,0.00252259
3,5.685,2,0.00994032
3,5.685,4,0.00796387
3,5.685,5,0.00594766
3,5.685,6,0.00087711
3,5.69,2,0.01092505
3,5.69,4,0.00695824
3,5.69,5,0.00494181
3,5.69,6,0.00259081
3,5.695,2,0.00828114
3,5.695,4,0.00662696
3,5.695,5,0.00378231
3,5.695,6,0.00204071
3,5.7,2,0.00946684
3,5.7,4,0.00534245
3,5.7,5,0.00365006
3,5.7,6,0.00102215
3,5.705,2,0.00767422
3,5.705,4,0.00380784
3,5.705,5,0.00115445
3,5.705,6,0.00010352
3,5.71,2,0.00613843
3,5.71,4,0.0014192
3,5.71,5,0.00137049
3,5.71,6,-0.00187578
3,5.715,2,0.00535899
3,5.715,4,0.00227589
3,5.715,5,-0.00218328
3,5.715,6,-0.00126185
3,5.72,2,0.00653773
3,5.72,4,0.00075459
3,5.72,5,-0.00162356
3,5.72,6,-0.00293734
3,5.725,2,0.00323369
3,5.725,4,0.00011606
3,5.725,5,-0.00369828
3,5.725,6,-0.00503098
3,5.73,2,0.00114221
3,5.73,4,-0.00124597
3,5.73,5,-0.00433925
3,5.73,6,-0.00640996
3,5.735,2,-2.88e-06
3,5.735,4,-0.00235506
3,5.735,5,-0.0049827
3,5.735,6,-0.00769203
3,5.74,2,0.0009094
3,5.74,4,-0.00452297
3,5.74,5,-0.00598886
3,5.74,6,-0.00744946
3,5.745,2,0.0008014
3,5.745,4,-0.00693369
3,5.745,5,-0.00843387
3,5.745,6,-0.01065208
3,5.75,2,-0.00275085
3,5.75,4,-0.00724219
3,5.75,5,-0.0095965
3,5.75,6,-0.00969313
3,5.755,2,-0.00298444
3,5.755,4,-0.00668088
3,5.755,5,-0.00894029
3,5.755,6,-0.01236672
3,5.76,2,-0.00317261
3,5.76,4,-0.00813068
3,5.76,5,-0.0104975
3,5.76,6,-0.01145171
3,5.765,2,-0.00503336
3,5.765,4,-0.00831007
3,5.765,5,-0.01004688
3,5.765,6,-0.01370243
3,5.77,2,-0.00612993
3,5.77,4,-0.01160632
3,5.77,5,-0.01265007
3,5.77,6,-0.01303493
3,5.775,2,-0.0080285
3,5.775,4,-0.0098119
3,5.775,5,-0.01370912
3,5.775,6,-0.01084008
3,5.78,2,-0.00820433
3,5.78,4,-0.01175833
3,5.78,5,-0.01385431
3,5.78,6,-0.01538056
3,5.785,2,-0.00845023
3,5.785,4,-0.01178043
3,5.785,5,-0.01466211
3,5.785,6,-0.01587134
3,5.79,2,-0.01210168
3,5.79,4,-0.01558422
3,5.79,5,-0.01554009
3,5.79,6,-0.01819691
3,5.795,2,-0.01405059
3,5.795,4,-0.01622443
3,5.795,5,-0.01692633
3,5.795,6,-0.01772067
3,5.8,2,-0.01533694
3,5.8,4,-0.01690909
3,5.8,5,-0.01769738
3,5.8,6,-0.01828242
3,5.805,2,-0.01644254
3,5.805,4,-0.01992756
3,5.805,5,-0.0170644
3,5.805,6,-0.01978732
3,5.81,2,-0.01748183
3,5.81,4,-0.01971552
3,5.81,5,-0.01958628
3,5.81,6,-0.02122499
3,5.815,2,-0.0193794
3,5.815,4,-0.02190271
3,5.815,5,-0.02190328
3,5.815,6,-0.02148526
3,5.82,2,-0.0217264
3,5.82,4,-0.02187478
3,5.82,5,-0.02094826
3,5.82,6,-0.02028143
3,5.825,2,-0.02044747
3,5.825,4,-0.02039629
3,5.825,5,-0.01963959
3,5.825,6,-0.02095793
3,5.83,2,-0.02156384
3,5.83,4,-0.02231622
3,5.83,5,-0.01964595
3,5.83,6,-0.01922608
3,5.835,2,-0.02047886
3,5.835,4,-0.02167562
3,5.835,5,-0.01995444
3,5.835,6,-0.02000049
3,5.84,2,-0.02110897
3,5.84,4,-0.01915861
3,5.84,5,-0.01929739
3,5.84,6,-0.01772508
3,5.845,2,-0.02033223
3,5.845,4,-0.02016813
3,5.845,5,-0.01832327
3,5.845,6,-0.01769937
3,5.85,2,-0.01829583
3,5.85,4,-0.01726032
3,5.85,5,-0.01560562
3,5.85,6,-0.0168831
3,5.855,2,-0.01802711
3,5.855,4,-0.01237264
3,5.855,5,-0.0140144
3,5.855,6,-0.01231666
3,5.86,2,-0.01549366
3,5.86,4,-0.01138209
3,5.86,5,-0.01239325
3,5.86,6,-0.01051336
3,5.865,2,-0.0121401
3,5.865,4,-0.01065154
3,5.865,5,-0.00865441
3,5.865,6,-0.00617997
3,5.87,2,-0.01057612
3,5.87,4,-0.00953406
3,5.87,5,-0.00614958
3,5.87,6,-0.00504803
3,5.875,2,-0.00949653
3,5.875,4,-0.00678283
3,5.875,5,-0.00399726
3,5.875,6,-0.00282943
3,5.88,2,-0.00580095
3,5.88,4,-0.00532936
3,5.88,5,-0.00305302
3,5.88,6,0.00089738
3,5.885,2,-0.00505536
3,5.885,4,-0.00424589
3,5.885,5,-0.00075707
3,5.885,6,-0.00066191
3,5.89,2,-0.00423103
3,5.89,4,-0.0018705
3,5.89,5,0.00015946
3,5.89,6,0.00166256
3,5.895,2,-0.00549404
3,5.895,4,-0.00025554
3,5.895,5,0.00255788
3,5.895,6,0.00307854
3,5.9,2,-0.00231317
3,5.9,4,-0.00034009
3,5.9,5,0.00171575
3,5.9,6,0.00397608
3,5.905,2,-0.00208537
3,5.905,4,-0.00083433
3,5.905,5,0.00282071
3,5.905,6,0.00227635
3,5.91,2,-0.00285582
3,5.91,4,-0.00049322
3,5.91,5,0.00099622
3,5.91,6,0.00262795
3,5.915,2,-0.00351831
3,5.915,4,-0.00305818
3,5.915,5,-0.00030096
3,5.915,6,0.00084397
3,5.92,2,-0.00487513
3,5.92,4,-0.00196493
3,5.92,5,0.00245605
3,5.92,6,0.00185793
3,5.925,2,-0.00547178
3,5.925,4,-0.00298703
3,5.925,5,0.00045474
3,5.925,6,0.0013609
3,5.93,2,-0.00572529
3,5.93,4,-0.00225459
3,5.93,5,0.00023711
3,5.93,6,0.00050648
3,5.935,2,-0.00707388
3,5.935,4,-0.00313771
3,5.935,5,-0.00377345
3,5.935,6,-0.00119621
3,5.94,2,-0.00614102
3,5.94,4,-0.00650886
3,5.94,5,-0.00275338
3,5.94,6,-0.00135591
3,5.945,2,-0.00838102
3,5.945,4,-0.00497281
3,5.945,5,-0.00255261
3,5.945,6,-0.00245901
3,5.95,2,-0.01000667
3,5.95,4,-0.00703808
3,5.95,5,-0.0029432
3,5.95,6,-0.0038481
3,5.955,2,-0.01009041
3,5.955,4,-0.00335283
3,5.955,5,-0.00383141
3,5.955,6,-0.00215582
3,5.96,2,-0.00789932
3,5.96,4,-0.00407196
3,5.96,5,-0.00401088
3,5.96,6,-0.00188863
3,5.965,2,-0.00925318
3,5.965,4,-0.00478887
3,5.965,5,-0.00315584
3,5.965,6,-0.00042143
3,5.97,2,-0.00586204
3,5.97,4,-0.00255638
3,5.97,5,-0.00241934
3,5.97,6,0.00119658
3,5.975,2,-0.00472791
3,5.975,4,-0.00090402
3,5.975,5,0.00170453
3,5.975,6,0.00075622
3,5.98,2,-0.00381902
3,5.98,4,0.00074024
3,5.98,5,0.00156919
3,5.98,6,0.00366277
3,5.985,2,-0.00229934
3,5.985,4,0.00149768
3,5.985,5,0.00476936
3,5.985,6,0.00537703
3,5.99,2,-0.00259561
3,5.99,4,0.0034623
3,5.99,5,0.00616195
3,5.99,6,0.00390905
3,5.995,2,-0.00094387
3,5.995,4,0.00545778
3,5.995,5,0.00736033
3,5.995,6,0.00805149
3,6.0,2,0.00227963
3,6.0,4,0.00811274
3,6.0,5,0.00728131
3,6.0,6,0.01114031
3,6.005,2,0.00282346
3,6.005,4,0.00712305
3,6.005,5,0.00796298
3,6.005,6,0.01130965
3,6.01,2,0.00463811
3,6.01,4,0.00916804
3,6.01,5,0.01179699
3,6.01,6,0.01425936
3,6.015,2,0.00557069
3,6.015,4,0.01174559
3,6.015,5,0.0117391
3,6.015,6,0.01311206
3,6.02,2,0.00657749
3,6.02,4,0.0105419
3,6.02,5,0.01297274
3,6.02,6,0.0147539
3,6.025,2,0.01006454
3,6.025,4,0.01345523
3,6.025,5,0.0149774
3,6.025,6,0.01500367
3,6.03,2,0.0091053
3,6.03,4,0.01363648
3,6.03,5,0.01564798
3,6.03,6,0.01510179
3,6.035,2,0.00850322
3,6.035,4,0.01472607
3,6.035,5,0.01488297
3,6.035,6,0.01545813
3,6.04,2,0.00974022
3,6.04,4,0.01552096
3,6.04,5,0.01781746
3,6.04,6,0.01649987
3,6.045,2,0.01163425
3,6.045,4,0.01590283
3,6.045,5,0.01717101
3,6.045,6,0.01800862
3,6.05,2,0.01277922
3,6.05,4,0.0153362
3,6.05,5,0.01552559
3,6.05,6,0.01821042
3,6.055,2,0.01287743
3,6.055,4,0.01680392
3,6.055,5,0.01800964
3,6.055,6,0.01781253
3,6.06,2,0.01412217
3,6.06,4,0.01729924
3,6.06,5,0.01879473
3,6.06,6,0.016923
3,6.065,2,0.01811342
3,6.065,4,0.01725301
3,6.065,5,0.01821318
3,6.065,6,0.01699131
3,6.07,2,0.01805385
3,6.07,4,0.01743837
3,6.07,5,0.01882904
3,6.07,6,0.01864045
3,6.075,2,0.01798893
3,6.075,4,0.01777507
3,6.075,5,0.0174123
3,6.075,6,0.01804327
3,6.08,2,0.01884809
3,6.08,4,0.02085816
3,6.08,5,0.01568831
3,6.08,6,0.02003274
3,6.085,2,0.0205193
3,6.085,4,0.0194004
3,6.085,5,0.01990722
3,6.085,6,0.01816002
3,6.09,2,0.01859497
3,6.09,4,0.02001386
3,6.09,5,0.01977109
3,6.09,6,0.0173818
3,6.095,2,0.01998833
3,6.095,4,0.01911904
3,6.095,5,0.01721734
3,6.095,6,0.01634497
3,6.1,2,0.01807213
3,6.1,4,0.01905204
3,6.1,5,0.01927633
3,6.1,6,0.01469431
3,6.105,2,0.01993471
3,6.105,4,0.01819807
3,6.105,5,0.01653499
3,6.105,6,0.01629375
3,6.11,2,0.01835531
3,6.11,4,0.01713197
3,6.11,5,0.01406258
3,6.11,6,0.01420504
3,6.115,2,0.01858802
3,6.115,4,0.01527992
3,6.115,5,0.01458202
3,6.115,6,0.01220952
3,6.12,2,0.01718434
3,6.12,4,0.01285057
3,6.12,5,0.01263346
3,6.12,6,0.01164619
3,6.125,2,0.0120846
3,6.125,4,0.01341611
3,6.125,5,0.01165048
3,6.125,6,0.00629026
3,6.13,2,0.01185619
3,6.13,4,0.00875537
3,6.13,5,0.00857467
3,6.13,6,0.00467923
3,6.135,2,0.01130942
3,6.135,4,0.00666705
3,6.135,5,0.00553694
3,6.135,6,0.00475695
3,6.14,2,0.00786912
3,6.14,4,0.00291342
3,6.14,5,0.00204398
3,6.14,6,0.00167524
3,6.145,2,0.00585993
3,6.145,4,0.00185283
3,6.145,5,0.00187306
3,6.145,6,0.00103974
3,6.15,2,0.0036402
3,6.15,4,0.00149936
3,6.15,5,-0.00070957
3,6.15,6,-0.00152174
3,6.155,2,0.00530344
3,6.155,4,0.00044644
3,6.155,5,-0.00141063
3,6.155,6,-0.00612417
3,6.16,2,0.00208919
3,6.16,4,-0.00177774
3,6.16,5,-0.00283802
3,6.16,6,-0.00398588
3,6.165,2,0.0018639
3,6.165,4,-0.00046057
3,6.165,5,-0.00121797
3,6.165,6,-0.00419984
3,6.17,2,0.00075549
3,6.17,4,-0.00216726
3,6.17,5,-0.00344483
3,6.17,6,-0.00645105
3,6.175,2,0.0037085
3,6.175,4,-0.00133331
3,6.175,5,-0.00468937
3,6.175,6,-0.00794496
3,6.18,2,0.00235963
3,6.18,4,-0.00061655
3,6.18,5,-0.00347123
3,6.18,6,-0.0056022
3,6.185,2,0.00269829
3,6.185,4,-0.00256475
3,6.185,5,-0.00373677
3,6.185,6,-0.00609334
3,6.19,2,0.00432425
3,6.19,4,-0.00122214
3,6.19,5,-0.00239885
3,6.19,6,-0.00372978
3,6.195,2,0.00475748
3,6.195,4,0.00143714
3,6.195,5,-0.00027916
3,6.195,6,-0.00348408
3,6.2,2,0.00613227
3,6.2,4,0.00315686
3,6.2,5,-0.00021758
3,6.2,6,-0.00151444
3,6.205,2,0.00522408
3,6.205,4,0.00222085
3,6.205,5,2.714e-05
3,6.205,6,-0.00195757
3,6.21,2,0.006596
3,6.21,4,0.00398895
3,6.21,5,0.00240586
3,6.21,6,-0.00209383
3,6.215,2,0.00897099
3,6.215,4,0.00565269
3,6.215,5,0.00100298
3,6.215,6,0.00292617
3,6.22,2,0.00748875
3,6.22,4,0.00380523
3,6.22,5,0.00268796
3,6.22,6,0.00146983
3,6.225,2,0.00762403
3,6.225,4,0.00506041
3,6.225,5,0.00093185
3,6.225,6,0.00040122
3,6.23,2,0.00548893
3,6.23,4,0.00193976
3,6.23,5,0.00069992
3,6.23,6,-0.00097544
3,6.235,2,0.00675034
3,6.235,4,0.00143761
3,6.235,5,0.00128276
3,6.235,6,-0.00219299
3,6.24,2,0.00631189
3,6.24,4,0.00034668
3,6.24,5,0.00118842
3,6.24,6,-0.00428158
3,6.245,2,0.00589795
3,6.245,4,-0.00045255
3,6.245,5,-0.00379474
3,6.245,6,-0.00374641
3,6.25,2,0.00148503
3,6.25,4,-0.00325206
3,6.25,5,-0.00523907
3,6.25,6,-0.0071464
3,6.255,2,0.00021901
3,6.255,4,-0.00539392
3,6.255,5,-0.00720807
3,6.255,6,-0.00822616
3,6.26,2,-0.00409055
3,6.26,4,-0.00720868
3,6.26,5,-0.00825938
3,6.26,6,-0.01052071
3,6.265,2,-0.00460888
3,6.265,4,-0.01119174
3,6.265,5,-0.01185063
3,6.265,6,-0.01366146
3,6.27,2,-0.00666041
3,6.27,4,-0.01093242
3,6.27,5,-0.01254113
3,6.27,6,-0.01168018
3,6.275,2,-0.00900697
3,6.275,4,-0.01248403
3,6.275,5,-0.01379853
3,6.275,6,-0.01493685
3,6.28,2,-0.0094969
3,6.28,4,-0.0136714
3,6.28,5,-0.01598191
3,6.28,6,-0.0175191
3,6.285,2,-0.01159433
3,6.285,4,-0.01506441
3,6.285,5,-0.01776279
3,6.285,6,-0.01769581
3,6.29,2,-0.01286447
3,6.29,4,-0.01639345
3,6.29,5,-0.01646306
3,6.29,6,-0.01842276
3,6.295,2,-0.01350711
3,6.295,4,-0.01635577
3,6.295,5,-0.01923025
3,6.295,6,-0.0194026
3,6.3,2,-0.01378893
3,6.3,4,-0.0173581
3,6.3,5,-0.01890629
3,6.3,6,-0.01762518
3,6.305,2,-0.0142635
3,6.305,4,-0.01867329
3,6.305,5,-0.01769484
3,6.305,6,-0.01843495
3,6.31,2,-0.01614406
3,6.31,4,-0.01757981
3,6.31,5,-0.01740954
3,6.31,6,-0.01823197
3,6.315,2,-0.01555364
3,6.315,4,-0.01691458
3,6.315,5,-0.01724035
3,6.315,6,-0.01806307
3,6.32,2,-0.01747679
3,6.32,4,-0.01724395
3,6.32,5,-0.01699523
3,6.32,6,-0.01757113
3,6.325,2,-0.01763344
3,6.325,4,-0.01712719
3,6.325,5,-0.01649981
3,6.325,6,-0.01732726
3,6.33,2,-0.01652246
3,6.33,4,-0.0169864
3,6.33,5,-0.01494507
3,6.33,6,-0.01673333
3,6.335,2,-0.01622757
3,6.335,4,-0.01843511
3,6.335,5,-0.01776214
3,6.335,6,-0.01585913
3,6.34,2,-0.01748468
3,6.34,4,-0.01866973
3,6.34,5,-0.01626417
3,6.34,6,-0.01687669
3,6.345,2,-0.01650255
3,6.345,4,-0.01740258
3,6.345,5,-0.01460369
3,6.345,6,-0.01713513
3,6.35,2,-0.01692158
3,6.35,4,-0.01616269
3,6.35,5,-0.01526835
3,6.35,6,-0.01454718
3,6.355,2,-0.01920282
3,6.355,4,-0.01690254
3,6.355,5,-0.01548361
3,6.355,6,-0.0127806
3,6.36,2,-0.01794429
3,6.36,4,-0.01628297
3,6.36,5,-0.01426438
3,6.36,6,-0.01418339
3,6.365,2,-0.0179409
3,6.365,4,-0.01556007
3,6.365,5,-0.01492884
3,6.365,6,-0.01075872
3,6.37,2,-0.01759215
3,6.37,4,-0.01655858
3,6.37,5,-0.01384628
3,6.37,6,-0.00933327
3,6.375,2,-0.01663193
3,6.375,4,-0.01209343
3,6.375,5,-0.0129406
3,6.375,6,-0.01080319
3,6.38,2,-0.01541463
3,6.38,4,-0.01088731
3,6.38,5,-0.0101864
3,6.38,6,-0.00848802
3,6.385,2,-0.01519253
3,6.385,4,-0.01077638
3,6.385,5,-0.00872313
3,6.385,6,-0.00666463
3,6.39,2,-0.01242214
3,6.39,4,-0.00722998
3,6.39,5,-0.00624091
3,6.39,6,-0.00486205
3,6.395,2,-0.01031282
3,6.395,4,-0.00755302
3,6.395,5,-0.0052465
3,6.395,6,-0.00285398
3,6.4,2,-0.00872971
3,6.4,4,-0.00665579
3,6.4,5,-0.00296611
3,6.4,6,-0.00233292
3,6.405,2,-0.00612856
3,6.405,4,-0.00172659
3,6.405,5,-0.00065445
3,6.405,6,0.00089552
3,6.41,2,-0.00632875
3,6.41,4,-0.00033519
3,6.41,5,0.00068898
3,6.41,6,0.00096622
3,6.415,2,-0.00218588
3,6.415,4,0.00051594
3,6.415,5,0.00326583
3,6.415,6,0.00358198
3,6.42,2,-0.00382358
3,6.42,4,0.00312487
3,6.42,5,0.00255106
3,6.42,6,0.00448153
3,6.425,2,0.00041516
3,6.425,4,0.00299368
3,6.425,5,0.00418466
3,6.425,6,0.00651273
3,6.43,2,-0.00040093
3,6.43,4,0.00490037
3,6.43,5,0.00411879
3,6.43,6,0.00963577
3,6.435,2,-0.00045636
3,6.435,4,0.00514759
3,6.435,5,0.00574436
3,6.435,6,0.00705935
3,6.44,2,0.00098909
3,6.44,4,0.00488495
3,6.44,5,0.00584959
3,6.44,6,0.00717085
3,6.445,2,0.00113046
3,6.445,4,0.00411963
3,6.445,5,0.00647102
3,6.445,6,0.0072527
3,6.45,2,0.00064306
3,6.45,4,0.00235441
3,6.45,5,0.00468463
3,6.45,6,0.0066591
3,6.455,2,-0.00074848
3,6.455,4,0.00143371
3,6.455,5,0.00571226
3,6.455,6,0.00621991
3,6.46,2,-0.0027627
3,6.46,4,0.00081607
3,6.46,5,0.00451277
3,6.46,6,0.00452695
3,6.465,2,-0.00144471
3,6.465,4,0.00088585
3,6.465,5,0.00331224
3,6.465,6,0.00478774
3,6.47,2,-0.00231576
3,6.47,4,0.00058551
3,6.47,5,0.00181756
3,6.47,6,0.0015
3,6.475,2,-0.00279374
3,6.475,4,-0.00154158
3,6.475,5,0.00097904
3,6.475,6,0.00226839
3,6.48,2,-0.00506584
3,6.48,4,-0.00228775
3,6.48,5,-0.00052041
3,6.48,6,0.00168256
3,6.485,2,-0.00613996
3,6.485,4,-0.00140459
3,6.485,5,-0.00056574
3,6.485,6,0.00141581
3,6.49,2,-0.00514815
3,6.49,4,-0.00110389
3,6.49,5,-6.491e-05
3,6.49,6,0.00175553
3,6.495,2,-0.00605024
3,6.495,4,-0.0019966
3,6.495,5,-2.415e-05
3,6.495,6,0.00288918
3,6.5,2,-0.0055207
3,6.5,4,-0.00319847
3,6.5,5,0.00176124
3,6.5,6,0.00346506
3,6.505,2,-0.00394227
3,6.505,4,0.00018587
3,6.505,5,0.00370882
3,6.505,6,0.00413957
3,6.51,2,-0.00160867
3,6.51,4,0.00408946
3,6.51,5,0.00377421
3,6.51,6,0.00726864
3,6.515,2,0.00088843
3,6.515,4,0.00439131
3,6.515,5,0.0040945
3,6.515,6,0.00719196
3,6.52,2,0.00303404
3,6.52,4,0.00439962
3,6.52,5,0.00858256
3,6.52,6,0.0094046
3,6.525,2,0.00500473
3,6.525,4,0.00801951
3,6.525,5,0.01038554
3,6.525,6,0.00989685
3,6.53,2,0.00586084
3,6.53,4,0.01035878
3,6.53,5,0.01165562
3,6.53,6,0.0133335
3,6.535,2,0.01003907
3,6.535,4,0.01144617
3,6.535,5,0.01514242
3,6.535,6,0.01573078
3,6.54,2,0.01102741
3,6.54,4,0.01553023
3,6.54,5,0.01604714
3,6.54,6,0.01617721
3,6.545,2,0.01437585
3,6.545,4,0.01633872
3,6.545,5,0.01850244
3,6.545,6,0.01874367
3,6.55,2,0.01391002
3,6.55,4,0.01922216
3,6.55,5,0.01899913
3,6.55,6,0.0203671
3,6.555,2,0.01516117
3,6.555,4,0.01924536
3,6.555,5,0.01934118
3,6.555,6,0.02075038
3,6.56,2,0.01662872
3,6.56,4,0.02043389
3,6.56,5,0.01957774
3,6.56,6,0.02240199
3,6.565,2,0.01783268
3,6.565,4,0.02025897
3,6.565,5,0.01972236
3,6.565,6,0.02135317
3,6.57,2,0.01873147
3,6.57,4,0.02007524
3,6.57,5,0.02009367
3,6.57,6,0.0181944
3,6.575,2,0.01976041
3,6.575,4,0.02051009
3,6.575,5,0.01982423
3,6.575,6,0.0196719
3,6.58,2,0.01798805
3,6.58,4,0.0191171
3,6.58,5,0.01995159
3,6.58,6,0.01757049
3,6.585,2,0.01575043
3,6.585,4,0.01695179
3,6.585,5,0.01974819
3,6.585,6,0.01807963
3,6.59,2,0.01756699
3,6.59,4,0.01739192
3,6.59,5,0.01812735
3,6.59,6,0.01730957
3,6.595,2,0.01673711
3,6.595,4,0.0182919
3,6.595,5,0.01630756
3,6.595,6,0.0139336
3,6.6,2,0.01637941
3,6.6,4,0.01698069
3,6.6,5,0.01455572
3,6.6,6,0.01338687
3,6.605,2,0.0178669
3,6.605,4,0.01629532
3,6.605,5,0.0145303
3,6.605,6,0.01353564
3,6.61,2,0.01789887
3,6.61,4,0.01506896
3,6.61,5,0.01270202
